customer_id,customer_name,gender_cd,gender,birth_day,age,postal_cd,address,application_store_cd,application_date,status_cd
CS037302000024,窪塚 右京,0,男性,1986-03-23,33,135-0053,東京都江東区辰巳**********,S13037,20170224,0-00000000-0
CS018402000035,宮田 右京,0,男性,1972-02-11,47,204-0001,東京都清瀬市下宿**********,S13018,20150331,0-00000000-0
CS003515000117,山崎 沙知絵,1,女性,1965-12-07,53,182-0007,東京都調布市菊野台**********,S13003,20150723,D-20100807-C
CS023513000032,玉城 未來,1,女性,1967-06-07,51,212-0022,神奈川県川崎市幸区神明町**********,S14023,20150321,6-20100509-6
CS001414000276,島津 麗奈,1,女性,1971-10-27,47,144-0045,東京都大田区南六郷**********,S13001,20170426,2-20100508-1
CS005613000260,江崎 りえ,1,女性,1951-07-19,67,167-0022,東京都杉並区下井草**********,S13005,20170801,0-00000000-0
CS032402000012,安田 輝信,0,男性,1973-08-06,45,210-0014,神奈川県川崎市川崎区貝塚**********,S13032,20150109,0-00000000-0
CS015514000044,藤島 まなみ,1,女性,1960-02-06,59,136-0076,東京都江東区南砂**********,S13015,20150508,3-20091229-3
CS017505000012,青野 惇,0,男性,1962-12-17,56,166-0002,東京都杉並区高円寺北**********,S13017,20141104,0-00000000-0
CS007312000018,小市 花,1,女性,1979-10-12,39,276-0022,千葉県八千代市上高野**********,S12007,20150418,0-00000000-0
CS014313000092,神戸 育二,9,不明,1987-05-12,31,263-0016,千葉県千葉市稲毛区天台**********,S12014,20150512,0-00000000-0
CS002613000106,多部 涼,1,女性,1949-08-11,69,185-0014,東京都国分寺市東恋ケ窪**********,S13002,20150623,0-00000000-0
CS003712000183,野沢 璃奈子,1,女性,1944-12-01,74,201-0016,東京都狛江市駒井町**********,S13003,20170130,0-00000000-0
CS003413000411,長尾 ちえみ,1,女性,1972-04-23,46,182-0022,東京都調布市国領町**********,S13003,20161120,0-00000000-0
CS005413000523,緒方 咲,1,女性,1969-05-31,49,167-0031,東京都杉並区本天沼**********,S13005,20170515,1-20100321-1
CS002514000221,内野 くるみ,1,女性,1965-08-23,53,185-0012,東京都国分寺市本町**********,S13002,20160218,4-20100621-2
CS009514000047,三好 恭子,1,女性,1960-01-21,59,158-0095,東京都世田谷区瀬田**********,S13009,20150615,B-20100208-A
CS019715000030,星 さゆり,1,女性,1941-09-13,77,176-0006,東京都練馬区栄町**********,S13019,20150225,0-00000000-0
CS007504000018,牧野 克実,0,男性,1959-08-05,59,285-0846,千葉県佐倉市上志津**********,S12007,20151004,0-00000000-0
CS029402000041,浅利 俊二,0,男性,1975-08-15,43,134-0013,東京都江戸川区江戸川**********,S12029,20150220,0-00000000-0
CS030211000008,田村 菜々美,1,女性,1990-01-02,29,272-0141,千葉県市川市香取**********,S12030,20150109,3-20081118-5
CS001615000258,関 麗奈,1,女性,1955-05-25,63,144-0035,東京都大田区南蒲田**********,S13001,20161116,0-00000000-0
CS019515000203,浜口 麻緒,1,女性,1967-11-28,51,179-0084,東京都練馬区氷川台**********,S13019,20141224,5-20091128-9
CS014513000138,稲垣 瞬,1,女性,1959-12-17,59,263-0012,千葉県千葉市稲毛区萩台町**********,S12014,20150301,6-20100118-7
CS016415000181,水田 奈々,1,女性,1977-07-11,41,184-0012,東京都小金井市中町**********,S13016,20151025,E-20101027-D
CS029215000031,上杉 そら,1,女性,1992-05-28,26,279-0004,千葉県浦安市猫実**********,S12029,20150309,6-20100511-9
CS027615000105,吉永 恵子,1,女性,1956-06-07,62,251-0052,神奈川県藤沢市藤沢**********,S14027,20151201,6-20090706-6
CS002415000554,玉置 奈央,1,女性,1970-11-24,48,185-0014,東京都国分寺市東恋ケ窪**********,S13002,20160702,5-20100619-7
CS007413000299,中林 華子,1,女性,1972-06-22,46,276-0022,千葉県八千代市上高野**********,S12007,20170222,0-00000000-0
CS011512000070,野上 恵子,1,女性,1961-09-01,57,211-0037,神奈川県川崎市中原区井田三舞町**********,S14011,20150404,0-00000000-0
CS011412000104,菊地 美佐子,1,女性,1969-04-14,49,212-0054,神奈川県川崎市幸区小倉**********,S14011,20150921,0-00000000-0
CS032501000018,高田 由樹,9,不明,1960-01-20,59,212-0058,神奈川県川崎市幸区鹿島田**********,S13032,20150615,0-00000000-0
CS017514000091,河野 綾女,1,女性,1963-12-09,55,166-0002,東京都杉並区高円寺北**********,S13017,20150527,D-20101025-B
CS003402000095,三原 竜也,0,男性,1974-11-04,44,214-0007,神奈川県川崎市多摩区菅城下**********,S13003,20161029,0-00000000-0
CS017315000074,矢口 窈,1,女性,1980-11-13,38,166-0001,東京都杉並区阿佐谷北**********,S13017,20151031,5-20091023-7
CS004102000003,若山 太朗,0,男性,2002-12-20,16,161-0031,東京都新宿区西落合**********,S13004,20170723,0-00000000-0
CS007412000225,石井 由樹,1,女性,1974-04-22,44,276-0023,千葉県八千代市勝田台**********,S12007,20170511,0-00000000-0
CS003511000105,細川 みあ,1,女性,1961-10-13,57,206-0812,東京都稲城市矢野口**********,S13003,20160914,0-00000000-0
CS004513000649,土居 璃奈子,1,女性,1963-11-22,55,176-0014,東京都練馬区豊玉南**********,S13004,20170422,4-20090928-1
CS020611000026,黒木 由美子,1,女性,1953-02-19,66,174-0075,東京都板橋区桜川**********,S13020,20150620,0-00000000-0
CS038411000020,柳田 真悠子,1,女性,1970-12-04,48,134-0088,東京都江戸川区西葛西**********,S13038,20151103,B-20081225-A
CS035212000007,内村 恵梨香,1,女性,1990-12-04,28,152-0023,東京都目黒区八雲**********,S13035,20151013,B-20101018-6
CS006415000303,二宮 京子,1,女性,1968-12-13,50,224-0064,神奈川県横浜市都筑区平台**********,S14006,20170725,0-00000000-0
CS005511000117,長沢 理紗,1,女性,1960-11-19,58,177-0045,東京都練馬区石神井台**********,S13005,20170831,0-00000000-0
CS021512000095,佐々木 陽子,1,女性,1963-01-22,56,259-1126,神奈川県伊勢原市沼目**********,S14021,20150820,6-20100620-9
CS003312000149,森山 景子,1,女性,1986-03-11,33,201-0016,東京都狛江市駒井町**********,S13003,20160725,0-00000000-0
CS009415000117,川口 綾女,1,女性,1969-10-24,49,154-0014,東京都世田谷区新町**********,S13009,20150719,F-20101021-F
CS018515000047,栗田 千夏,1,女性,1959-11-27,59,204-0013,東京都清瀬市上清戸**********,S13018,20150612,E-20100811-E
CS002515000386,野田 コウ,1,女性,1963-05-30,55,185-0013,東京都国分寺市西恋ケ窪**********,S13002,20160410,C-20100127-8
CS012512000017,尾崎 あい,1,女性,1962-12-03,56,231-0868,神奈川県横浜市中区石川町**********,S14012,20150209,0-00000000-0
CS005403000086,川越 茂樹,0,男性,1974-03-18,45,176-0025,東京都練馬区中村南**********,S13005,20170313,0-00000000-0
CS013302000029,日下部 鉄洋,0,男性,1987-05-12,31,275-0014,千葉県習志野市鷺沼**********,S12013,20151028,0-00000000-0
CS025315000126,伴 花,9,不明,1982-04-21,36,242-0024,神奈川県大和市福田**********,S14025,20150222,0-00000000-0
CS039603000010,山瀬 哲平,0,男性,1952-04-25,66,167-0052,東京都杉並区南荻窪**********,S13039,20150506,0-00000000-0
CS034515000130,入江 美紀,1,女性,1966-01-02,53,216-0001,神奈川県川崎市宮前区野川**********,S14034,20150201,D-20100831-C
CS002312000013,水田 窈,1,女性,1980-02-26,39,187-0002,東京都小平市花小金井**********,S13002,20150225,0-00000000-0
CS001513000144,井田 季衣,1,女性,1962-01-19,57,144-0056,東京都大田区西六郷**********,S13001,20150603,6-20100719-7
CS033714000020,玉木 遥,1,女性,1942-06-28,76,241-0825,神奈川県横浜市旭区中希望が丘**********,S14033,20150624,0-00000000-0
CS002513000319,笹川 美佐,1,女性,1959-11-16,59,184-0015,東京都小金井市貫井北町**********,S13002,20161004,5-20100719-7
CS002612000353,寺沢 菜々美,1,女性,1955-03-04,64,187-0011,東京都小平市鈴木町**********,S13002,20180509,0-00000000-0
CS005415000040,細井 瑠璃亜,1,女性,1970-09-21,48,165-0035,東京都中野区白鷺**********,S13005,20150829,8-20100119-B
CS024502000029,武藤 法嗣,0,男性,1965-11-20,53,214-0014,神奈川県川崎市多摩区登戸**********,S14024,20150218,0-00000000-0
CS028615000052,佐々木 優,1,女性,1955-12-27,63,246-0021,神奈川県横浜市瀬谷区二ツ橋町**********,S14028,20151006,5-20100809-6
CS001315000247,小平 陽子,1,女性,1984-08-08,34,144-0053,東京都大田区蒲田本町**********,S13001,20161207,0-00000000-0
CS010614000079,田原 愛子,1,女性,1954-06-15,64,221-0005,神奈川県横浜市神奈川区松見町**********,S14010,20170731,0-00000000-0
CS001314000158,本間 ヒカル,1,女性,1981-02-04,38,144-0046,東京都大田区東六郷**********,S13001,20161109,0-00000000-0
CS039213000039,高見 結衣,1,女性,1989-09-02,29,168-0081,東京都杉並区宮前**********,S13039,20150630,0-00000000-0
CS028415000161,今西 恭子,1,女性,1973-01-21,46,246-0021,神奈川県横浜市瀬谷区二ツ橋町**********,S14028,20150608,F-20101029-F
CS004514000338,島崎 貴美子,1,女性,1964-12-07,54,165-0033,東京都中野区若宮**********,S13004,20170301,0-00000000-0
CS007413000113,村井 七世,1,女性,1977-03-12,42,276-0022,千葉県八千代市上高野**********,S12007,20150116,0-00000000-0
CS035515000142,津川 奈央,1,女性,1966-05-10,52,158-0095,東京都世田谷区瀬田**********,S13035,20141207,6-20091217-6
CS011415000319,脇田 あや子,1,女性,1973-03-04,46,223-0058,神奈川県横浜市港北区新吉田東**********,S14011,20180225,0-00000000-0
CS037512000005,福士 夏希,1,女性,1959-12-17,59,135-0048,東京都江東区門前仲町**********,S13037,20150402,0-00000000-0
CS011515000108,久野 幸子,1,女性,1965-04-11,53,223-0064,神奈川県横浜市港北区下田町**********,S14011,20150315,C-20100828-C
CS016512000163,武藤 遥,1,女性,1959-06-24,59,187-0004,東京都小平市天神町**********,S13016,20141126,0-00000000-0
CS037312000122,神木 詩織,1,女性,1988-01-08,31,136-0072,東京都江東区大島**********,S13037,20150610,0-00000000-0
CS006415000073,豊田 瞳,1,女性,1970-02-10,49,224-0037,神奈川県横浜市都筑区茅ケ崎南**********,S14006,20150908,E-20101026-D
CS008815000019,高嶋 知世,1,女性,1930-07-17,88,157-0067,東京都世田谷区喜多見**********,S13008,20150511,B-20100312-C
CS004615000068,安部 さやか,1,女性,1950-10-13,68,165-0033,東京都中野区若宮**********,S13004,20150311,0-00000000-0
CS004511000124,寺沢 結子,1,女性,1961-06-21,57,173-0036,東京都板橋区向原**********,S13004,20170522,0-00000000-0
CS001313000262,藤村 美佐,1,女性,1981-10-17,37,144-0055,東京都大田区仲六郷**********,S13001,20160203,0-00000000-0
CS023514000113,水上 かおり,1,女性,1961-02-24,58,144-0056,東京都大田区西六郷**********,S14023,20150411,2-20100920-6
CS001615000372,稲垣 寿々花,1,女性,1956-10-29,62,144-0035,東京都大田区南蒲田**********,S13001,20170403,A-20100104-1
CS034212000044,相原 ちえみ,1,女性,1997-06-26,21,223-0066,神奈川県横浜市港北区高田西**********,S14034,20160106,0-00000000-0
CS035502000024,井川 竜次,0,男性,1967-08-22,51,154-0016,東京都世田谷区弦巻**********,S13035,20150307,0-00000000-0
CS003515000058,水谷 優一,9,不明,1961-05-22,57,201-0001,東京都狛江市西野川**********,S13003,20150709,4-20081226-8
CS032512000121,松井 知世,1,女性,1962-09-04,56,210-0011,神奈川県川崎市川崎区富士見**********,S13032,20150727,A-20100103-5
CS009315000025,浅沼 由樹,1,女性,1983-05-21,35,158-0097,東京都世田谷区用賀**********,S13009,20150705,1-20090911-1
CS016314000052,筒井 まひる,1,女性,1980-06-16,38,184-0003,東京都小金井市緑町**********,S13016,20150214,6-20100423-A
CS001713000145,多田 あおい,1,女性,1941-07-15,77,144-0035,東京都大田区南蒲田**********,S13001,20171027,0-00000000-0
CS013613000043,大森 瞳,1,女性,1956-04-28,62,261-0025,千葉県千葉市美浜区浜田**********,S12013,20150222,0-00000000-0
CS006212000014,木下 彩,1,女性,1989-05-12,29,221-0864,神奈川県横浜市神奈川区菅田町**********,S14006,20150506,2-20080120-2
CS008413000108,田村 遥,1,女性,1970-03-01,49,157-0067,東京都世田谷区喜多見**********,S13008,20151010,5-20100221-8
CS025513000018,妹尾 りえ,1,女性,1960-01-17,59,242-0024,神奈川県大和市福田**********,S14025,20150301,2-20081222-4
CS040512000052,柳原 知世,1,女性,1966-04-07,52,226-0021,神奈川県横浜市緑区北八朔町**********,S14040,20160106,3-20091129-4
CS027213000025,米倉 朝香,1,女性,1978-11-11,40,167-0021,東京都杉並区井草**********,S14027,20150707,0-00000000-0
CS017412000105,島津 朝陽,1,女性,1972-08-25,46,167-0043,東京都杉並区上荻**********,S13017,20150302,5-20101017-7
CS008615000031,河野 昌代,1,女性,1951-06-09,67,201-0016,東京都狛江市駒井町**********,S13008,20150614,0-00000000-0
CS024415000238,門脇 里穂,1,女性,1977-04-05,41,214-0032,神奈川県川崎市多摩区枡形**********,S14024,20151130,F-20101021-F
CS002313000467,広末 たまき,1,女性,1985-11-08,33,185-0021,東京都国分寺市南町**********,S13002,20170729,0-00000000-0
CS030515000094,筒井 佳乃,1,女性,1962-08-20,56,272-0815,千葉県市川市北方**********,S12030,20141130,F-20100905-E
CS005512000106,河原 恭子,1,女性,1963-06-25,55,166-0001,東京都杉並区阿佐谷北**********,S13005,20150401,3-20091206-1
CS037413000231,大森 結子,1,女性,1974-03-05,45,136-0073,東京都江東区北砂**********,S13037,20150315,0-00000000-0
CS004615000092,石田 さやか,1,女性,1949-03-19,70,165-0032,東京都中野区鷺宮**********,S13004,20150706,0-00000000-0
CS040603000006,水谷 隼士,0,男性,1952-12-16,66,226-0028,神奈川県横浜市緑区いぶき野**********,S14040,20151231,0-00000000-0
CS019414000004,小笠原 めぐみ,1,女性,1972-02-17,47,176-0004,東京都練馬区小竹町**********,S13019,20150316,A-20100624-C
CS020513000020,岡村 愛子,1,女性,1963-04-20,55,115-0056,東京都北区西が丘**********,S13020,20151224,0-00000000-0
CS027415000118,松田 佳乃,1,女性,1975-09-17,43,251-0032,神奈川県藤沢市片瀬**********,S14027,20151117,B-20101026-D
CS026313000029,桜井 璃奈子,1,女性,1986-03-05,33,253-0035,神奈川県茅ヶ崎市浜須賀**********,S14026,20150331,0-00000000-0
CS019712000008,梅本 ヒカル,1,女性,1945-04-14,73,173-0037,東京都板橋区小茂根**********,S13019,20150613,0-00000000-0
CS011414000035,菊地 美嘉,1,女性,1974-05-17,44,223-0058,神奈川県横浜市港北区新吉田東**********,S14011,20150314,F-20100429-E
CS002413000143,春日 恵梨香,1,女性,1977-02-28,42,187-0022,東京都小平市上水本町**********,S13002,20150614,5-20090920-8
CS005303000009,若山 雅彦,0,男性,1980-06-19,38,167-0021,東京都杉並区井草**********,S13005,20150606,0-00000000-0
CS025611000020,ほしの 美智子,1,女性,1949-09-05,69,242-0013,神奈川県大和市深見台**********,S14025,20150421,0-00000000-0
CS004515000788,小市 薫,1,女性,1965-02-27,54,165-0035,東京都中野区白鷺**********,S13004,20170414,0-00000000-0
CS004515000482,福岡 ちえみ,9,不明,1960-05-20,58,166-0002,東京都杉並区高円寺北**********,S13004,20160612,3-20080714-1
CS002614000180,関口 沙知絵,1,女性,1948-10-19,70,187-0021,東京都小平市上水南町**********,S13002,20170130,C-20100830-7
CS029605000013,岡田 広之,0,男性,1950-08-10,68,279-0041,千葉県浦安市堀江**********,S12029,20150625,4-20080405-6
CS035615000057,福士 さやか,1,女性,1953-12-14,65,158-0095,東京都世田谷区瀬田**********,S13035,20150505,0-00000000-0
CS014612000110,稲田 菜々美,1,女性,1949-10-26,69,263-0021,千葉県千葉市稲毛区轟町**********,S12014,20160112,0-00000000-0
CS012613000119,井川 恵梨香,1,女性,1956-04-04,62,231-0826,神奈川県横浜市中区本牧荒井**********,S14012,20151110,0-00000000-0
CS028413000240,芦田 理紗,1,女性,1974-09-08,44,246-0013,神奈川県横浜市瀬谷区相沢**********,S14028,20150604,0-00000000-0
CS033515000193,江崎 友以乃,1,女性,1966-10-20,52,246-0023,神奈川県横浜市瀬谷区阿久和東**********,S14033,20150321,E-20100717-F
CS004713000244,松井 那奈,1,女性,1940-10-26,78,176-0024,東京都練馬区中村**********,S13004,20181119,0-00000000-0
CS028515000167,丸山 ヒカル,1,女性,1964-09-25,54,246-0025,神奈川県横浜市瀬谷区阿久和西**********,S14028,20150107,A-20101010-C
CS005412000025,西脇 あさみ,9,不明,1976-12-09,42,177-0044,東京都練馬区上石神井**********,S13005,20150723,0-00000000-0
CS005515000462,瀬川 コウ,1,女性,1960-10-20,58,167-0031,東京都杉並区本天沼**********,S13005,20161224,6-20101030-8
CS019413000187,柳川 あさみ,1,女性,1976-01-16,43,173-0036,東京都板橋区向原**********,S13019,20150227,7-20100418-3
CS014311000017,菊地 涼,1,女性,1985-03-17,34,264-0006,千葉県千葉市若葉区小倉台**********,S12014,20150518,0-00000000-0
CS031311000011,芦田 亜希,1,女性,1984-07-07,34,151-0073,東京都渋谷区笹塚**********,S13031,20151015,B-20080420-6
